"2,05E+21","-7,10E+19","4,23E+19","1,82E+19","1,82E+19","6,38E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","6,10E+18","8,45E+19","4,46E+18","4,00E+18","3,07E+20","2,10E+19","3,80E+20","1,00E+18"
"2,05E+21","-7,10E+19","4,23E+19","1,99E+19","1,99E+19","6,27E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,83E+18","5,65E+19","4,50E+18","4,00E+18","3,07E+20","2,10E+19","3,96E+20","1,00E+18"
"2,05E+21","-7,10E+19","4,23E+19","2,31E+19","2,31E+19","1,05E+18","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,93E+18","2,93E+19","4,50E+18","4,00E+18","3,07E+20","2,10E+19","3,87E+20","1,00E+18"
"2,06E+21","-7,10E+19","4,23E+19","1,75E+19","1,75E+19","7,84E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,99E+18","8,17E+19","4,26E+18","4,00E+18","3,07E+20","2,10E+19","3,87E+20","0,00E+00"
"2,06E+21","-7,10E+19","4,23E+19","2,02E+19","2,02E+19","8,03E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,46E+18","3,66E+19","3,80E+18","4,00E+18","3,07E+20","2,10E+19","2,89E+20","1,00E+18"
"2,06E+21","-7,10E+19","4,23E+19","1,82E+19","1,82E+19","7,26E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,73E+18","6,95E+19","3,80E+18","4,00E+18","3,07E+20","2,10E+19","3,91E+20","1,00E+18"
"2,06E+21","-7,10E+19","4,23E+19","1,36E+19","1,36E+19","1,25E+18","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,57E+18","9,81E+19","3,80E+18","4,00E+18","3,07E+20","2,10E+19","3,77E+20","0,00E+00"
"2,06E+21","-7,10E+19","4,23E+19","1,96E+19","1,96E+19","8,52E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,96E+18","8,92E+19","4,01E+18","4,00E+18","3,07E+20","2,10E+19","3,93E+20","0,00E+00"
"2,06E+21","-7,10E+19","4,23E+19","1,52E+19","1,52E+19","1,23E+18","0,00E+00","8,14E+18","0,00E+00","5,38E+17","6,14E+18","9,17E+19","3,98E+18","4,00E+18","3,07E+20","2,10E+19","3,97E+20","0,00E+00"
"2,06E+21","-7,10E+19","4,23E+19","1,45E+19","1,45E+19","9,88E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,81E+18","1,00E+20","4,10E+18","4,00E+18","3,07E+20","2,10E+19","3,95E+20","0,00E+00"
"2,06E+21","-7,10E+19","4,23E+19","1,56E+19","1,56E+19","7,50E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,92E+18","9,41E+19","4,40E+18","4,00E+18","3,07E+20","2,10E+19","3,94E+20","0,00E+00"
"2,06E+21","-7,10E+19","4,23E+19","1,39E+19","1,39E+19","8,41E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,60E+18","8,57E+19","4,45E+18","4,00E+18","3,07E+20","2,10E+19","3,03E+20","0,00E+00"
"2,06E+21","-7,10E+19","4,23E+19","1,66E+19","1,66E+19","6,72E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,81E+18","9,03E+19","4,68E+18","4,00E+18","3,07E+20","2,10E+19","3,77E+20","0,00E+00"
"2,07E+21","-7,10E+19","4,23E+19","1,48E+19","1,48E+19","9,56E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","6,05E+18","8,88E+19","4,45E+18","4,00E+18","3,07E+20","2,10E+19","3,06E+20","0,00E+00"
"2,07E+21","-7,10E+19","4,23E+19","1,84E+19","1,84E+19","7,73E+17","0,00E+00","8,14E+18","0,00E+00","5,38E+17","6,50E+18","9,44E+19","4,45E+18","4,00E+18","3,07E+20","2,10E+19","3,88E+20","0,00E+00"
"2,07E+21","-7,10E+19","4,23E+19","2,10E+19","2,10E+19","1,00E+18","0,00E+00","8,14E+18","0,00E+00","5,38E+17","6,67E+18","8,73E+19","4,24E+18","4,00E+18","3,07E+20","2,10E+19","3,80E+20","1,00E+18"
"2,07E+21","-7,10E+19","4,23E+19","1,27E+19","1,27E+19","1,13E+18","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,71E+18","9,41E+19","4,23E+18","4,00E+18","3,07E+20","2,10E+19","3,60E+20","0,00E+00"
"2,07E+21","-7,10E+19","4,23E+19","1,45E+19","1,45E+19","1,35E+18","0,00E+00","8,14E+18","0,00E+00","5,38E+17","6,07E+18","1,00E+20","4,17E+18","4,00E+18","3,07E+20","2,10E+19","3,77E+20","0,00E+00"
"2,07E+21","-7,10E+19","4,23E+19","1,32E+19","1,32E+19","1,39E+18","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,95E+18","8,20E+19","3,99E+18","4,00E+18","3,07E+20","2,10E+19","2,33E+20","0,00E+00"
"2,07E+21","-7,10E+19","4,23E+19","1,31E+19","1,31E+19","1,15E+18","0,00E+00","8,14E+18","0,00E+00","5,38E+17","5,70E+18","9,50E+19","3,79E+18","4,00E+18","3,07E+20","2,10E+19","3,59E+20","0,00E+00"
"2,07E+21","-7,10E+19","4,23E+19","1,35E+19","1,35E+19","1,61E+18","0,00E+00","8,14E+18","0,00E+00","5,38E+17","6,10E+18","9,69E+19","3,76E+18","4,00E+18","3,07E+20","2,10E+19","2,48E+20","0,00E+00"
"2,08E+21","-7,10E+19","4,23E+19","1,89E+19","1,89E+19","6,42E+16","0,00E+00","5,96E+18","0,00E+00","4,99E+17","5,93E+18","6,82E+19","3,36E+18","5,00E+18","2,79E+20","1,92E+19","3,97E+20","1,00E+18"
"2,08E+21","-7,10E+19","4,23E+19","2,00E+19","2,00E+19","9,74E+16","0,00E+00","5,96E+18","0,00E+00","4,99E+17","5,84E+18","6,14E+19","3,38E+18","5,00E+18","2,79E+20","1,92E+19","3,78E+20","1,00E+18"
"2,08E+21","-7,10E+19","4,23E+19","2,10E+19","2,10E+19","8,01E+16","0,00E+00","5,96E+18","0,00E+00","4,99E+17","5,85E+18","4,15E+19","3,93E+18","5,00E+18","2,79E+20","1,92E+19","3,97E+20","1,00E+18"
"2,08E+21","-7,10E+19","4,23E+19","2,47E+19","2,42E+19","1,75E+17","0,00E+00","5,96E+18","0,00E+00","4,99E+17","5,97E+18","3,02E+19","3,85E+18","5,00E+18","2,79E+20","1,92E+19","3,93E+20","1,00E+18"
"2,09E+21","-7,10E+19","4,23E+19","3,08E+19","3,08E+19","2,76E+16","7,50E+19","2,95E+18","0,00E+00","4,28E+17","6,59E+18","2,18E+19","5,40E+18","3,00E+18","2,52E+20","1,83E+19","3,96E+20","1,00E+18"
"2,09E+21","-7,10E+19","4,23E+19","3,49E+19","3,49E+19","3,36E+16","7,50E+19","2,95E+18","0,00E+00","4,28E+17","7,02E+18","1,58E+19","5,40E+18","3,00E+18","2,52E+20","1,83E+19","3,96E+20","1,00E+18"
"2,10E+21","-7,10E+19","4,23E+19","2,66E+19","2,66E+19","1,27E+17","0,00E+00","6,91E+18","0,00E+00","4,48E+17","6,77E+18","2,90E+18","5,72E+18","3,00E+18","2,33E+20","1,79E+19","3,85E+20","1,00E+18"
"2,10E+21","-7,10E+19","4,23E+19","2,53E+19","2,53E+19","1,41E+17","0,00E+00","6,91E+18","0,00E+00","4,48E+17","6,17E+18","6,60E+18","5,72E+18","3,00E+18","2,33E+20","1,79E+19","3,83E+20","1,00E+18"
"2,10E+21","-7,10E+19","4,23E+19","2,47E+19","2,47E+19","1,59E+17","0,00E+00","6,91E+18","0,00E+00","4,48E+17","6,21E+18","6,50E+18","5,72E+18","3,00E+18","2,33E+20","1,79E+19","3,94E+20","1,00E+18"
"2,10E+21","-7,10E+19","4,23E+19","2,12E+19","2,12E+19","1,23E+17","0,00E+00","6,91E+18","0,00E+00","4,48E+17","6,07E+18","4,00E+19","5,72E+18","3,00E+18","2,33E+20","1,79E+19","3,89E+20","1,00E+18"
"2,11E+21","-7,10E+19","4,23E+19","1,93E+19","1,93E+19","1,71E+17","0,00E+00","6,91E+18","0,00E+00","4,48E+17","5,68E+18","3,38E+19","5,10E+18","3,00E+18","2,33E+20","1,79E+19","3,97E+20","1,00E+18"
"2,11E+21","-7,10E+19","4,23E+19","2,00E+19","2,00E+19","1,88E+17","0,00E+00","6,91E+18","0,00E+00","4,48E+17","5,79E+18","3,33E+19","5,10E+18","3,00E+18","2,33E+20","1,79E+19","3,97E+20","0,00E+00"
"2,11E+21","-7,10E+19","4,23E+19","1,66E+19","1,66E+19","2,29E+17","0,00E+00","6,91E+18","0,00E+00","4,48E+17","6,03E+18","8,55E+19","5,69E+18","3,00E+18","2,33E+20","1,79E+19","3,93E+20","0,00E+00"
"2,11E+21","-7,10E+19","4,23E+19","1,44E+19","1,44E+19","2,54E+17","0,00E+00","6,91E+18","0,00E+00","4,48E+17","5,40E+18","9,53E+19","5,87E+18","3,00E+18","2,33E+20","1,79E+19","3,97E+20","0,00E+00"
"2,11E+21","-7,10E+19","4,23E+19","1,94E+19","1,94E+19","2,20E+17","0,00E+00","6,91E+18","0,00E+00","4,48E+17","5,60E+18","6,20E+19","6,09E+18","3,00E+18","2,33E+20","1,79E+19","3,97E+20","0,00E+00"
"2,11E+21","-7,10E+19","4,23E+19","1,97E+19","1,97E+19","8,87E+16","2,10E+19","5,64E+18","0,00E+00","4,39E+17","5,96E+18","4,57E+19","6,81E+18","4,00E+18","2,43E+20","1,68E+19","3,96E+20","0,00E+00"
"2,11E+21","-7,10E+19","4,23E+19","2,05E+19","2,05E+19","4,34E+16","2,10E+19","5,64E+18","0,00E+00","4,39E+17","6,12E+18","6,30E+19","6,81E+18","4,00E+18","2,43E+20","1,68E+19","3,94E+20","1,00E+18"
"2,11E+21","-7,10E+19","4,23E+19","2,50E+19","2,50E+19","5,36E+16","2,10E+19","5,64E+18","0,00E+00","4,39E+17","6,51E+18","2,11E+19","6,81E+18","4,00E+18","2,43E+20","1,68E+19","3,97E+20","1,00E+18"
"2,11E+21","-7,10E+19","4,23E+19","2,34E+19","2,34E+19","4,98E+16","2,10E+19","5,64E+18","0,00E+00","4,39E+17","6,00E+18","2,14E+19","6,81E+18","4,00E+18","2,43E+20","1,68E+19","3,97E+20","1,00E+18"
"2,12E+21","-7,10E+19","4,24E+19","1,89E+19","1,89E+19","1,36E+16","7,50E+19","4,00E+18","0,00E+00","4,10E+17","5,89E+18","4,76E+19","7,32E+18","3,00E+18","4,69E+20","2,11E+19","3,97E+20","0,00E+00"
"2,14E+21","-7,10E+19","4,24E+19","3,54E+19","3,54E+19","1,31E+16","9,00E+19","1,22E+18","0,00E+00","4,03E+17","7,25E+18","2,19E+19","8,70E+18","5,00E+18","2,26E+20","1,79E+19","3,96E+20","1,00E+18"
"2,15E+21","-7,09E+19","4,24E+19","2,47E+19","2,47E+19","2,05E+16","8,50E+19","7,40E+17","0,00E+00","4,10E+17","6,38E+18","3,57E+19","9,19E+18","2,00E+18","3,13E+20","1,73E+19","3,97E+20","1,00E+18"
"2,16E+21","-7,09E+19","4,24E+19","3,16E+19","3,16E+19","1,43E+16","1,00E+20","1,32E+18","0,00E+00","4,11E+17","6,82E+18","4,05E+19","8,32E+18","5,00E+18","2,56E+20","1,51E+19","3,93E+20","1,00E+18"
"2,17E+21","-7,09E+19","4,23E+19","2,33E+19","2,33E+19","1,54E+17","2,50E+19","5,13E+18","0,00E+00","4,53E+17","6,14E+18","2,92E+19","7,81E+18","8,00E+18","2,84E+20","1,97E+19","3,91E+20","1,00E+18"
"2,17E+21","-7,09E+19","4,23E+19","1,96E+19","1,96E+19","1,03E+17","2,50E+19","5,13E+18","0,00E+00","4,53E+17","5,93E+18","4,72E+19","6,93E+18","8,00E+18","2,84E+20","1,97E+19","3,97E+20","1,00E+18"
"2,17E+21","-7,09E+19","4,23E+19","1,87E+19","1,87E+19","1,49E+17","2,50E+19","5,13E+18","0,00E+00","4,53E+17","5,74E+18","6,62E+19","7,23E+18","8,00E+18","2,84E+20","1,97E+19","3,95E+20","0,00E+00"
"2,17E+21","-7,09E+19","4,23E+19","1,60E+19","1,60E+19","1,72E+17","2,50E+19","5,13E+18","0,00E+00","4,53E+17","5,97E+18","9,34E+19","6,82E+18","8,00E+18","2,84E+20","1,97E+19","3,78E+20","0,00E+00"
"2,18E+21","-7,09E+19","4,23E+19","2,22E+19","2,22E+19","1,10E+17","2,50E+19","5,13E+18","0,00E+00","4,53E+17","6,46E+18","6,78E+19","7,23E+18","8,00E+18","2,84E+20","1,97E+19","3,97E+20","1,00E+18"
"2,18E+21","-7,09E+19","4,23E+19","2,50E+19","2,50E+19","1,27E+17","2,50E+19","5,13E+18","0,00E+00","4,53E+17","6,76E+18","4,34E+19","7,98E+18","8,00E+18","2,84E+20","1,97E+19","3,96E+20","1,00E+18"
"2,18E+21","-7,09E+19","4,23E+19","3,30E+19","3,30E+19","1,95E+16","1,75E+19","1,38E+18","0,00E+00","4,16E+17","7,10E+18","5,95E+19","9,22E+18","3,00E+18","2,16E+20","1,86E+19","3,93E+20","1,00E+18"
"3,30E+21","-7,10E+19","4,23E+19","2,35E+19","2,35E+19","3,58E+16","8,00E+19","3,37E+18","0,00E+00","3,98E+17","6,29E+18","1,78E+19","6,61E+18","4,00E+18","3,37E+20","1,61E+19","3,97E+20","1,00E+18"
"3,30E+21","-7,11E+19","4,24E+19","1,94E+19","1,94E+19","4,38E+16","8,00E+19","3,37E+18","0,00E+00","3,98E+17","5,79E+18","3,11E+19","6,61E+18","4,00E+18","3,37E+20","1,61E+19","3,97E+20","1,00E+18"
"3,31E+21","-7,11E+19","4,23E+19","2,20E+19","2,20E+19","5,79E+16","1,25E+19","6,07E+18","0,00E+00","4,09E+17","5,88E+18","2,14E+19","6,50E+18","4,00E+18","3,45E+20","1,89E+19","3,96E+20","1,00E+18"
"3,31E+21","-7,11E+19","4,23E+19","1,74E+19","1,74E+19","1,36E+17","1,25E+19","6,07E+18","0,00E+00","4,09E+17","5,59E+18","3,68E+19","6,50E+18","4,00E+18","3,45E+20","1,89E+19","3,97E+20","0,00E+00"
"3,31E+21","-7,11E+19","4,23E+19","2,09E+19","2,09E+19","1,28E+17","1,25E+19","6,07E+18","0,00E+00","4,09E+17","5,88E+18","3,30E+19","6,50E+18","4,00E+18","3,45E+20","1,89E+19","3,97E+20","1,00E+18"
"3,32E+21","-7,11E+19","4,23E+19","2,42E+19","2,42E+19","8,83E+16","0,00E+00","1,08E+19","0,00E+00","4,13E+17","6,42E+18","6,60E+18","5,29E+18","4,00E+18","3,05E+20","1,92E+19","3,84E+20","1,00E+18"
"3,32E+21","-7,11E+19","4,23E+19","2,17E+19","2,17E+19","1,59E+17","0,00E+00","1,08E+19","0,00E+00","4,13E+17","5,96E+18","1,75E+19","5,29E+18","4,00E+18","3,05E+20","1,92E+19","3,77E+20","1,00E+18"
"3,32E+21","-7,11E+19","4,23E+19","2,28E+19","2,28E+19","9,16E+16","0,00E+00","1,08E+19","0,00E+00","4,13E+17","6,07E+18","7,80E+18","5,29E+18","4,00E+18","3,05E+20","1,92E+19","3,91E+20","1,00E+18"
"3,32E+21","-7,11E+19","4,23E+19","2,34E+19","2,34E+19","1,95E+17","0,00E+00","1,08E+19","0,00E+00","4,13E+17","6,25E+18","6,20E+18","5,29E+18","4,00E+18","3,05E+20","1,92E+19","3,77E+20","1,00E+18"
"3,33E+21","-7,11E+19","4,23E+19","2,41E+19","2,41E+19","7,90E+16","0,00E+00","1,28E+19","0,00E+00","4,37E+17","6,27E+18","6,00E+18","4,25E+18","5,00E+18","3,98E+20","1,87E+19","3,95E+20","1,00E+18"
"3,33E+21","-7,11E+19","4,23E+19","2,14E+19","2,14E+19","9,51E+16","0,00E+00","1,28E+19","0,00E+00","4,37E+17","6,29E+18","4,50E+19","4,50E+18","5,00E+18","3,98E+20","1,87E+19","3,83E+20","1,00E+18"
"3,33E+21","-7,11E+19","4,23E+19","2,00E+19","2,00E+19","1,02E+17","0,00E+00","1,28E+19","0,00E+00","4,37E+17","6,28E+18","7,45E+19","4,05E+18","5,00E+18","3,98E+20","1,87E+19","3,74E+20","1,00E+18"
"3,33E+21","-7,11E+19","4,23E+19","2,08E+19","2,08E+19","8,71E+16","0,00E+00","1,28E+19","0,00E+00","4,37E+17","6,14E+18","4,58E+19","4,09E+18","5,00E+18","3,98E+20","1,87E+19","3,87E+20","1,00E+18"
"3,34E+21","-7,11E+19","4,23E+19","2,12E+19","2,12E+19","5,65E+16","0,00E+00","1,28E+19","0,00E+00","4,37E+17","6,23E+18","5,37E+19","5,01E+18","5,00E+18","3,98E+20","1,87E+19","3,86E+20","1,00E+18"
"3,34E+21","-7,11E+19","4,23E+19","2,03E+19","2,03E+19","8,39E+16","0,00E+00","1,28E+19","0,00E+00","4,37E+17","5,87E+18","3,66E+19","4,50E+18","5,00E+18","3,98E+20","1,87E+19","3,96E+20","1,00E+18"
"3,34E+21","-7,11E+19","4,23E+19","2,80E+19","2,80E+19","4,11E+16","2,50E+19","4,86E+18","0,00E+00","4,26E+17","6,73E+18","3,35E+19","5,40E+18","4,00E+18","2,81E+20","1,90E+19","3,97E+20","1,00E+18"
"3,34E+21","-7,11E+19","4,23E+19","2,39E+19","2,39E+19","4,46E+16","2,50E+19","4,86E+18","0,00E+00","4,26E+17","6,62E+18","7,04E+19","5,40E+18","4,00E+18","2,81E+20","1,90E+19","3,96E+20","1,00E+18"
"3,34E+21","-7,11E+19","4,23E+19","2,48E+19","2,48E+19","3,66E+16","2,50E+19","4,86E+18","0,00E+00","4,26E+17","6,30E+18","3,22E+19","5,40E+18","4,00E+18","2,81E+20","1,90E+19","3,97E+20","1,00E+18"
"3,34E+21","-7,11E+19","4,23E+19","2,29E+19","2,29E+19","3,55E+16","2,50E+19","4,86E+18","0,00E+00","4,26E+17","6,17E+18","4,67E+19","5,40E+18","4,00E+18","2,81E+20","1,90E+19","3,91E+20","1,00E+18"
"3,35E+21","-7,10E+19","4,23E+19","2,39E+19","2,39E+19","5,06E+16","0,00E+00","4,49E+18","0,00E+00","4,49E+17","6,39E+18","4,80E+19","4,78E+18","3,00E+18","2,47E+20","1,85E+19","3,97E+20","1,00E+18"
"3,35E+21","-7,10E+19","4,23E+19","2,66E+19","2,66E+19","5,73E+16","0,00E+00","4,49E+18","0,00E+00","4,49E+17","6,63E+18","5,61E+19","4,44E+18","3,00E+18","2,47E+20","1,85E+19","3,92E+20","1,00E+18"
"3,35E+21","-7,10E+19","4,23E+19","2,25E+19","2,25E+19","5,19E+16","0,00E+00","4,49E+18","0,00E+00","4,49E+17","6,01E+18","4,51E+19","4,43E+18","3,00E+18","2,47E+20","1,85E+19","3,96E+20","0,00E+00"
"3,35E+21","-7,10E+19","4,23E+19","2,22E+19","2,22E+19","7,15E+16","0,00E+00","4,49E+18","0,00E+00","4,49E+17","6,12E+18","5,68E+19","3,75E+18","3,00E+18","2,47E+20","1,85E+19","3,95E+20","1,00E+18"
"3,36E+21","-7,10E+19","4,23E+19","2,36E+19","2,36E+19","5,66E+16","0,00E+00","3,41E+18","0,00E+00","4,89E+17","7,01E+18","8,63E+19","3,42E+18","2,00E+18","2,70E+20","1,78E+19","3,97E+20","1,00E+18"
"3,36E+21","-7,10E+19","4,23E+19","2,87E+19","2,87E+19","5,30E+16","0,00E+00","3,41E+18","0,00E+00","4,89E+17","7,08E+18","6,31E+19","3,41E+18","2,00E+18","2,70E+20","1,78E+19","3,96E+20","1,00E+18"
"3,36E+21","-7,10E+19","4,23E+19","2,26E+19","2,26E+19","4,68E+16","0,00E+00","3,41E+18","0,00E+00","4,89E+17","6,42E+18","6,61E+19","3,09E+18","2,00E+18","2,70E+20","1,78E+19","3,92E+20","1,00E+18"
"3,36E+21","-7,10E+19","4,23E+19","2,20E+19","2,20E+19","3,93E+16","0,00E+00","3,41E+18","0,00E+00","4,89E+17","6,41E+18","7,39E+19","3,09E+18","2,00E+18","2,70E+20","1,78E+19","3,94E+20","1,00E+18"
"3,37E+21","-7,11E+19","4,23E+19","2,29E+19","2,29E+19","4,20E+16","2,80E+19","1,50E+19","0,00E+00","4,64E+17","6,44E+18","5,36E+19","3,67E+18","4,00E+18","2,70E+20","1,82E+19","3,95E+20","1,00E+18"
"3,37E+21","-7,11E+19","4,23E+19","2,50E+19","2,50E+19","2,88E+16","2,80E+19","1,50E+19","0,00E+00","4,64E+17","6,21E+18","2,89E+19","3,67E+18","4,00E+18","2,70E+20","1,82E+19","3,96E+20","1,00E+18"
"3,37E+21","-7,11E+19","4,23E+19","2,06E+19","2,06E+19","4,29E+16","2,80E+19","1,50E+19","0,00E+00","4,64E+17","6,25E+18","7,73E+19","3,62E+18","4,00E+18","2,70E+20","1,82E+19","3,97E+20","1,00E+18"
"3,38E+21","-7,11E+19","4,23E+19","2,84E+19","2,84E+19","1,22E+17","0,00E+00","2,89E+18","0,00E+00","4,45E+17","6,63E+18","5,78E+19","3,50E+18","2,00E+18","2,76E+20","1,80E+19","3,58E+20","1,00E+18"
"3,38E+21","-7,11E+19","4,23E+19","2,14E+19","2,14E+19","1,15E+17","0,00E+00","2,89E+18","0,00E+00","4,45E+17","6,16E+18","6,96E+19","3,50E+18","2,00E+18","2,76E+20","1,80E+19","3,92E+20","1,00E+18"
"3,38E+21","-7,11E+19","4,23E+19","3,87E+19","3,87E+19","1,21E+17","0,00E+00","2,89E+18","0,00E+00","4,45E+17","8,07E+18","7,60E+19","3,50E+18","2,00E+18","2,76E+20","1,80E+19","3,97E+20","1,00E+18"
"3,38E+21","-7,11E+19","4,23E+19","4,38E+19","4,38E+19","8,19E+16","0,00E+00","2,89E+18","0,00E+00","4,45E+17","7,82E+18","3,69E+19","3,50E+18","2,00E+18","2,76E+20","1,80E+19","3,94E+20","1,00E+18"
"3,39E+21","-7,11E+19","4,23E+19","3,32E+19","3,32E+19","6,86E+16","0,00E+00","2,89E+18","0,00E+00","4,45E+17","7,42E+18","6,25E+19","3,50E+18","2,00E+18","2,76E+20","1,80E+19","3,97E+20","1,00E+18"
"3,39E+21","-7,11E+19","4,23E+19","2,75E+19","2,75E+19","1,49E+17","0,00E+00","8,56E+18","0,00E+00","5,20E+17","6,73E+18","7,99E+19","2,78E+18","5,00E+18","3,84E+20","2,09E+19","3,95E+20","1,00E+18"
"3,39E+21","-7,11E+19","4,22E+19","2,65E+19","2,65E+19","1,14E+17","0,00E+00","8,56E+18","0,00E+00","5,20E+17","6,78E+18","7,13E+19","2,86E+18","5,00E+18","3,84E+20","2,09E+19","3,96E+20","1,00E+18"
"3,39E+21","-7,11E+19","4,23E+19","1,86E+19","1,86E+19","2,29E+17","0,00E+00","8,56E+18","0,00E+00","5,20E+17","6,41E+18","8,54E+19","2,71E+18","5,00E+18","3,84E+20","2,09E+19","7,08E+19","1,00E+18"
"3,39E+21","-7,11E+19","4,22E+19","1,93E+19","1,93E+19","2,12E+17","0,00E+00","8,56E+18","0,00E+00","5,20E+17","6,14E+18","8,74E+19","2,71E+18","5,00E+18","3,84E+20","2,09E+19","3,94E+20","0,00E+00"
"3,40E+21","-7,11E+19","4,22E+19","2,01E+19","2,01E+19","1,40E+17","0,00E+00","8,56E+18","0,00E+00","5,20E+17","6,17E+18","9,00E+19","2,42E+18","5,00E+18","3,84E+20","2,09E+19","3,93E+20","1,00E+18"
"3,40E+21","-7,11E+19","4,22E+19","1,95E+19","1,95E+19","1,33E+17","0,00E+00","8,56E+18","0,00E+00","5,20E+17","5,85E+18","9,67E+19","2,11E+18","5,00E+18","3,84E+20","2,09E+19","3,94E+20","0,00E+00"
"3,40E+21","-7,11E+19","4,22E+19","1,95E+19","1,95E+19","1,71E+17","0,00E+00","8,56E+18","0,00E+00","5,20E+17","5,84E+18","9,19E+19","2,21E+18","5,00E+18","3,84E+20","2,09E+19","3,96E+20","0,00E+00"
"3,40E+21","-7,11E+19","4,22E+19","2,04E+19","2,04E+19","1,31E+17","0,00E+00","8,56E+18","0,00E+00","5,20E+17","6,13E+18","8,52E+19","2,12E+18","5,00E+18","3,84E+20","2,09E+19","3,88E+20","0,00E+00"
